# distance_A^-1 band_1_absolute_eV band_2_absolute_eV band_3_absolute_eV band_4_absolute_eV band_5_absolute_eV band_6_absolute_eV band_7_absolute_eV band_8_absolute_eV band_9_absolute_eV band_10_absolute_eV band_11_absolute_eV band_12_absolute_eV band_13_absolute_eV band_14_absolute_eV band_15_absolute_eV band_16_absolute_eV band_17_absolute_eV band_18_absolute_eV band_19_absolute_eV band_20_absolute_eV band_21_absolute_eV band_22_absolute_eV band_23_absolute_eV band_24_absolute_eV band_25_absolute_eV band_26_absolute_eV band_27_absolute_eV band_28_absolute_eV band_29_absolute_eV band_30_absolute_eV band_31_absolute_eV band_32_absolute_eV band_33_absolute_eV band_34_absolute_eV band_35_absolute_eV band_36_absolute_eV band_37_absolute_eV band_38_absolute_eV band_39_absolute_eV band_40_absolute_eV band_41_absolute_eV band_42_absolute_eV band_43_absolute_eV band_44_absolute_eV band_45_absolute_eV band_46_absolute_eV band_47_absolute_eV band_48_absolute_eV band_49_absolute_eV band_50_absolute_eV band_51_absolute_eV band_52_absolute_eV band_53_absolute_eV band_54_absolute_eV band_55_absolute_eV band_56_absolute_eV band_57_absolute_eV band_58_absolute_eV band_59_absolute_eV band_60_absolute_eV band_61_absolute_eV band_62_absolute_eV band_63_absolute_eV band_64_absolute_eV
7.81444933781907e+00 7.95286000000000e-01 1.70782000000000e+00 2.50186100000000e+00 4.21294800000000e+00 4.43239400000000e+00 4.81586900000000e+00 4.85125800000000e+00 5.38339300000000e+00 5.68256100000000e+00 7.14788800000000e+00 7.53989700000000e+00 7.83632800000000e+00 1.57110440000000e+01 1.67091950000000e+01 2.47208650000000e+01 2.47684770000000e+01 2.67875540000000e+01 2.74177630000000e+01 2.92154540000000e+01 2.96629440000000e+01 3.28281100000000e+01 3.34231390000000e+01 4.02093670000000e+01 4.03297010000000e+01 4.04860250000000e+01 4.07486800000000e+01 5.00079400000000e+01 5.03580680000000e+01 5.05070090000000e+01 5.06771940000000e+01 5.18140000000000e+01 5.25223220000000e+01 5.34852990000000e+01 5.39342730000000e+01 5.46166260000000e+01 5.47274760000000e+01 5.91877000000000e+01 6.04602660000000e+01 6.15121210000000e+01 6.32125860000000e+01 6.32415440000000e+01 6.54045450000000e+01 6.65361060000000e+01 6.69112900000000e+01 6.69389130000000e+01 6.79670480000000e+01 6.99436490000000e+01 7.06700370000000e+01 7.13753880000000e+01 7.25284710000000e+01 7.27692960000000e+01 7.43501810000000e+01 7.45013950000000e+01 7.65973000000000e+01 7.94566880000000e+01 8.01866780000000e+01 8.16712000000000e+01 8.24382080000000e+01 8.39421780000000e+01 8.48444910000000e+01 8.48725440000000e+01 8.57898110000000e+01 9.29380710000000e+01 9.39792800000000e+01
7.82227117288190e+00 7.88784000000000e-01 1.68610400000000e+00 2.50724400000000e+00 4.21883000000000e+00 4.40486700000000e+00 4.81421200000000e+00 4.83046000000000e+00 5.36065200000000e+00 5.66650300000000e+00 7.14494200000000e+00 7.53781200000000e+00 7.81811100000000e+00 1.58054930000000e+01 1.67951490000000e+01 2.47494230000000e+01 2.47977650000000e+01 2.68272280000000e+01 2.74596740000000e+01 2.92204580000000e+01 2.96656310000000e+01 3.28277380000000e+01 3.34217330000000e+01 4.02105960000000e+01 4.03342930000000e+01 4.04003420000000e+01 4.06610170000000e+01 5.01144460000000e+01 5.02222180000000e+01 5.03718380000000e+01 5.07873010000000e+01 5.18042220000000e+01 5.25035220000000e+01 5.33880370000000e+01 5.38178150000000e+01 5.45122070000000e+01 5.46094780000000e+01 5.91881050000000e+01 6.03925500000000e+01 6.13801380000000e+01 6.31500940000000e+01 6.32257690000000e+01 6.53944530000000e+01 6.65960810000000e+01 6.71015560000000e+01 6.71299810000000e+01 6.80530740000000e+01 7.00775520000000e+01 7.08054260000000e+01 7.13364850000000e+01 7.24886740000000e+01 7.28596290000000e+01 7.44155260000000e+01 7.45033990000000e+01 7.66291570000000e+01 7.94271530000000e+01 8.01607100000000e+01 8.18052610000000e+01 8.25444930000000e+01 8.39625890000000e+01 8.48945320000000e+01 8.49064320000000e+01 8.58435460000000e+01 9.29193560000000e+01 9.39592450000000e+01
7.83009300794474e+00 7.81832000000000e-01 1.66368700000000e+00 2.51272100000000e+00 4.22463700000000e+00 4.37584200000000e+00 4.81022400000000e+00 4.81405100000000e+00 5.33851800000000e+00 5.65022000000000e+00 7.14194900000000e+00 7.53568800000000e+00 7.79965300000000e+00 1.59007840000000e+01 1.68820250000000e+01 2.47785370000000e+01 2.48276110000000e+01 2.68676280000000e+01 2.75023340000000e+01 2.92255720000000e+01 2.96683780000000e+01 3.28274750000000e+01 3.34204400000000e+01 4.02116110000000e+01 4.03109430000000e+01 4.03428350000000e+01 4.05737260000000e+01 5.00856870000000e+01 5.02218500000000e+01 5.02370990000000e+01 5.08976200000000e+01 5.17937630000000e+01 5.24836870000000e+01 5.32902160000000e+01 5.37011700000000e+01 5.44070000000000e+01 5.44916560000000e+01 5.91850280000000e+01 6.03206650000000e+01 6.12534140000000e+01 6.30937400000000e+01 6.32103110000000e+01 6.53842150000000e+01 6.66547850000000e+01 6.72925730000000e+01 6.73217850000000e+01 6.81377670000000e+01 7.02119120000000e+01 7.09416110000000e+01 7.12959400000000e+01 7.24477690000000e+01 7.29522660000000e+01 7.44827820000000e+01 7.45051420000000e+01 7.66576440000000e+01 7.93981910000000e+01 8.01351120000000e+01 8.19365290000000e+01 8.26519520000000e+01 8.39841420000000e+01 8.49230300000000e+01 8.49619810000000e+01 8.58977320000000e+01 9.29043280000000e+01 9.39430160000000e+01
7.83791484300757e+00 7.74411000000000e-01 1.64056900000000e+00 2.51829300000000e+00 4.23018700000000e+00 4.34573000000000e+00 4.79433300000000e+00 4.81141800000000e+00 5.31701200000000e+00 5.63371600000000e+00 7.13891300000000e+00 7.53352400000000e+00 7.78096600000000e+00 1.59968890000000e+01 1.69697940000000e+01 2.48082050000000e+01 2.48580120000000e+01 2.69087470000000e+01 2.75457350000000e+01 2.92307960000000e+01 2.96711830000000e+01 3.28273280000000e+01 3.34192670000000e+01 4.02122030000000e+01 4.02274010000000e+01 4.03459280000000e+01 4.04868300000000e+01 4.99505570000000e+01 5.01025780000000e+01 5.03283890000000e+01 5.10080130000000e+01 5.17825930000000e+01 5.24627650000000e+01 5.31918730000000e+01 5.35843930000000e+01 5.43008480000000e+01 5.43742290000000e+01 5.91777250000000e+01 6.02448340000000e+01 6.11327440000000e+01 6.30434100000000e+01 6.31950940000000e+01 6.53738310000000e+01 6.67122150000000e+01 6.74843280000000e+01 6.75143110000000e+01 6.82210770000000e+01 7.03466790000000e+01 7.10785030000000e+01 7.12538560000000e+01 7.24058120000000e+01 7.30471680000000e+01 7.45052160000000e+01 7.45534020000000e+01 7.66828840000000e+01 7.93698480000000e+01 8.01098980000000e+01 8.20643920000000e+01 8.27602800000000e+01 8.40072460000000e+01 8.49491650000000e+01 8.50200310000000e+01 8.59523590000000e+01 9.28946850000000e+01 9.39320010000000e+01
7.84573667807040e+00 7.66503000000000e-01 1.61674800000000e+00 2.52395600000000e+00 4.23495400000000e+00 4.31530800000000e+00 4.77918600000000e+00 4.80970400000000e+00 5.29615500000000e+00 5.61699700000000e+00 7.13583600000000e+00 7.53131600000000e+00 7.76206000000000e+00 1.60937840000000e+01 1.70584320000000e+01 2.48384240000000e+01 2.48889650000000e+01 2.69505790000000e+01 2.75898720000000e+01 2.92361300000000e+01 2.96740470000000e+01 3.28273040000000e+01 3.34182200000000e+01 4.01422000000000e+01 4.02130410000000e+01 4.03503450000000e+01 4.04003910000000e+01 4.98156840000000e+01 4.99686540000000e+01 5.04348300000000e+01 5.11184230000000e+01 5.17706940000000e+01 5.24407060000000e+01 5.30930480000000e+01 5.34675450000000e+01 5.41934910000000e+01 5.42575120000000e+01 5.91653470000000e+01 6.01653310000000e+01 6.10190350000000e+01 6.29988950000000e+01 6.31800960000000e+01 6.53633020000000e+01 6.67683760000000e+01 6.76768070000000e+01 6.77075490000000e+01 6.83029580000000e+01 7.04818030000000e+01 7.12071540000000e+01 7.12191920000000e+01 7.23628460000000e+01 7.31442960000000e+01 7.45056040000000e+01 7.46254410000000e+01 7.67050170000000e+01 7.93421720000000e+01 8.00851230000000e+01 8.21881560000000e+01 8.28691540000000e+01 8.40324060000000e+01 8.49749360000000e+01 8.50786290000000e+01 8.60074160000000e+01 9.28903860000000e+01 9.39253560000000e+01
7.85355851313323e+00 7.58087000000000e-01 1.59222600000000e+00 2.52971000000000e+00 4.23687800000000e+00 4.28688500000000e+00 4.76546600000000e+00 4.80801700000000e+00 5.27596700000000e+00 5.60007000000000e+00 7.13272300000000e+00 7.52905800000000e+00 7.74294900000000e+00 1.61914470000000e+01 1.71479160000000e+01 2.48691910000000e+01 2.49204660000000e+01 2.69931190000000e+01 2.76347350000000e+01 2.92415750000000e+01 2.96769710000000e+01 3.28274070000000e+01 3.34173090000000e+01 4.00575790000000e+01 4.02131170000000e+01 4.03144030000000e+01 4.03548500000000e+01 4.96812240000000e+01 4.98352150000000e+01 5.05411020000000e+01 5.12287800000000e+01 5.17580700000000e+01 5.24174560000000e+01 5.29937820000000e+01 5.33506970000000e+01 5.40845630000000e+01 5.41419300000000e+01 5.91469640000000e+01 6.00824720000000e+01 6.09132700000000e+01 6.29599370000000e+01 6.31652990000000e+01 6.53526280000000e+01 6.68232750000000e+01 6.78699980000000e+01 6.79014860000000e+01 6.83833710000000e+01 7.06172280000000e+01 7.11647270000000e+01 7.13547930000000e+01 7.23189070000000e+01 7.32436210000000e+01 7.45053620000000e+01 7.46998830000000e+01 7.67241720000000e+01 7.93151860000000e+01 8.00608070000000e+01 8.23070370000000e+01 8.29782320000000e+01 8.40602250000000e+01 8.50005700000000e+01 8.51376200000000e+01 8.60628940000000e+01 9.28913380000000e+01 9.39238550000000e+01
7.86138034819606e+00 7.49144000000000e-01 1.56700500000000e+00 2.53555500000000e+00 4.22755000000000e+00 4.26910700000000e+00 4.75301400000000e+00 4.80631800000000e+00 5.25646400000000e+00 5.58293900000000e+00 7.12957400000000e+00 7.52674500000000e+00 7.72364700000000e+00 1.62898560000000e+01 1.72382220000000e+01 2.49005030000000e+01 2.49525100000000e+01 2.70363610000000e+01 2.76803190000000e+01 2.92471300000000e+01 2.96799550000000e+01 3.28276460000000e+01 3.34165390000000e+01 3.99732950000000e+01 4.02100410000000e+01 4.02318890000000e+01 4.03590390000000e+01 4.95472060000000e+01 4.97022770000000e+01 5.06471170000000e+01 5.13389560000000e+01 5.17447750000000e+01 5.23929540000000e+01 5.28941190000000e+01 5.32339360000000e+01 5.39736730000000e+01 5.40279330000000e+01 5.91216210000000e+01 5.99966030000000e+01 6.08164650000000e+01 6.29262460000000e+01 6.31506890000000e+01 6.53418090000000e+01 6.68769220000000e+01 6.80638900000000e+01 6.80961120000000e+01 6.84622800000000e+01 7.07528890000000e+01 7.11182410000000e+01 7.14936530000000e+01 7.22740310000000e+01 7.33451020000000e+01 7.45045850000000e+01 7.47766550000000e+01 7.67404870000000e+01 7.92889580000000e+01 8.00370110000000e+01 8.24201640000000e+01 8.30871470000000e+01 8.40914110000000e+01 8.50262140000000e+01 8.51969610000000e+01 8.61187820000000e+01 9.28984490000000e+01 9.39267330000000e+01
7.86920218325890e+00 7.39654000000000e-01 1.54109000000000e+00 2.54148800000000e+00 4.20176100000000e+00 4.26740500000000e+00 4.74165500000000e+00 4.80459900000000e+00 5.23766000000000e+00 5.56561100000000e+00 7.12639400000000e+00 7.52436600000000e+00 7.70417300000000e+00 1.63889890000000e+01 1.73293270000000e+01 2.49323560000000e+01 2.49850940000000e+01 2.70802970000000e+01 2.77266160000000e+01 2.92527960000000e+01 2.96829970000000e+01 3.28280260000000e+01 3.34159190000000e+01 3.98893990000000e+01 4.01415340000000e+01 4.02149280000000e+01 4.03630480000000e+01 4.94136480000000e+01 4.95698510000000e+01 5.07527760000000e+01 5.14486350000000e+01 5.17310430000000e+01 5.23671310000000e+01 5.27941140000000e+01 5.31173710000000e+01 5.38606340000000e+01 5.39157680000000e+01 5.90884150000000e+01 5.99080890000000e+01 6.07295770000000e+01 6.28975110000000e+01 6.31362550000000e+01 6.53308460000000e+01 6.69293320000000e+01 6.82584720000000e+01 6.82914140000000e+01 6.85396570000000e+01 7.08886790000000e+01 7.10704110000000e+01 7.16331020000000e+01 7.22282500000000e+01 7.34487050000000e+01 7.45033060000000e+01 7.48557660000000e+01 7.67540990000000e+01 7.92635260000000e+01 8.00137300000000e+01 8.25265910000000e+01 8.31955020000000e+01 8.41267550000000e+01 8.50520280000000e+01 8.52566340000000e+01 8.61750720000000e+01 9.29085100000000e+01 9.39342330000000e+01
7.87702401832173e+00 7.29595000000000e-01 1.51448200000000e+00 2.54750800000000e+00 4.16986600000000e+00 4.27161900000000e+00 4.73123300000000e+00 4.80285800000000e+00 5.21956700000000e+00 5.54809200000000e+00 7.12318600000000e+00 7.52190500000000e+00 7.68455000000000e+00 1.64888240000000e+01 1.74212080000000e+01 2.49647480000000e+01 2.50182140000000e+01 2.71249230000000e+01 2.77736190000000e+01 2.92585730000000e+01 2.96861000000000e+01 3.28285530000000e+01 3.34154570000000e+01 3.98059080000000e+01 4.00570520000000e+01 4.02140850000000e+01 4.03668250000000e+01 4.92805620000000e+01 4.94379490000000e+01 5.08579470000000e+01 5.15566150000000e+01 5.17179820000000e+01 5.23399070000000e+01 5.26938350000000e+01 5.30011460000000e+01 5.37456520000000e+01 5.38052970000000e+01 5.90466040000000e+01 5.98173020000000e+01 6.06534040000000e+01 6.28734130000000e+01 6.31219840000000e+01 6.53197430000000e+01 6.69805260000000e+01 6.84537350000000e+01 6.84873680000000e+01 6.86154950000000e+01 7.10165810000000e+01 7.10292770000000e+01 7.17730440000000e+01 7.21816040000000e+01 7.35543910000000e+01 7.45015470000000e+01 7.49372130000000e+01 7.67651470000000e+01 7.92389550000000e+01 7.99910520000000e+01 8.26253340000000e+01 8.33028690000000e+01 8.41671050000000e+01 8.50782160000000e+01 8.53166260000000e+01 8.62317570000000e+01 9.29248010000000e+01 9.39464740000000e+01
7.88484585338456e+00 7.18948000000000e-01 1.48718500000000e+00 2.55361400000000e+00 4.13634400000000e+00 4.27744100000000e+00 4.72161000000000e+00 4.80109300000000e+00 5.20219200000000e+00 5.53038900000000e+00 7.11995200000000e+00 7.51934000000000e+00 7.66480900000000e+00 1.65893430000000e+01 1.75138450000000e+01 2.49976760000000e+01 2.50518670000000e+01 2.71702320000000e+01 2.78213210000000e+01 2.92644620000000e+01 2.96892620000000e+01 3.28292340000000e+01 3.34151580000000e+01 3.97228330000000e+01 3.99726140000000e+01 4.02133390000000e+01 4.03703460000000e+01 4.91479580000000e+01 4.93065790000000e+01 5.09624410000000e+01 5.16515960000000e+01 5.17167710000000e+01 5.23111690000000e+01 5.25933930000000e+01 5.28854630000000e+01 5.36292200000000e+01 5.36961040000000e+01 5.89957280000000e+01 5.97246130000000e+01 6.05884630000000e+01 6.28536320000000e+01 6.31078660000000e+01 6.53084990000000e+01 6.70305240000000e+01 6.86496590000000e+01 6.86829250000000e+01 6.86908210000000e+01 7.09702230000000e+01 7.11612020000000e+01 7.19133760000000e+01 7.21341600000000e+01 7.36621170000000e+01 7.44993210000000e+01 7.50209990000000e+01 7.67737410000000e+01 7.92152800000000e+01 7.99689820000000e+01 8.27154330000000e+01 8.34087770000000e+01 8.42132960000000e+01 8.51050310000000e+01 8.53769320000000e+01 8.62888290000000e+01 9.29474440000000e+01 9.39648320000000e+01
7.89266768844739e+00 7.07699000000000e-01 1.45921300000000e+00 2.55980600000000e+00 4.10232300000000e+00 4.28389800000000e+00 4.71267000000000e+00 4.79930400000000e+00 5.18554500000000e+00 5.51250600000000e+00 7.11669600000000e+00 7.51663600000000e+00 7.64499300000000e+00 1.66905230000000e+01 1.76072140000000e+01 2.50311350000000e+01 2.50860470000000e+01 2.72162180000000e+01 2.78697140000000e+01 2.92704620000000e+01 2.96924850000000e+01 3.28300750000000e+01 3.34150320000000e+01 3.96401810000000e+01 3.98885140000000e+01 4.02123940000000e+01 4.03735950000000e+01 4.90158470000000e+01 4.91757500000000e+01 5.10659760000000e+01 5.16690420000000e+01 5.17917790000000e+01 5.22807400000000e+01 5.24929870000000e+01 5.27706130000000e+01 5.35118740000000e+01 5.35877530000000e+01 5.89357000000000e+01 5.96303870000000e+01 6.05349110000000e+01 6.28378640000000e+01 6.30938890000000e+01 6.52971150000000e+01 6.70793460000000e+01 6.87622100000000e+01 6.88462780000000e+01 6.88814450000000e+01 7.09185520000000e+01 7.12972200000000e+01 7.20530790000000e+01 7.20869080000000e+01 7.37718380000000e+01 7.44966510000000e+01 7.51071200000000e+01 7.67800250000000e+01 7.91925660000000e+01 7.99475780000000e+01 8.27960380000000e+01 8.35127070000000e+01 8.42660730000000e+01 8.51327880000000e+01 8.54375440000000e+01 8.63462790000000e+01 9.29750330000000e+01 9.39891670000000e+01
7.90048952351022e+00 6.95830000000000e-01 1.43057600000000e+00 2.56608000000000e+00 4.06823100000000e+00 4.29069200000000e+00 4.70431500000000e+00 4.79749300000000e+00 5.16963000000000e+00 5.49445200000000e+00 7.11342000000000e+00 7.51373200000000e+00 7.62517100000000e+00 1.67923470000000e+01 1.77012950000000e+01 2.50651240000000e+01 2.51207500000000e+01 2.72628740000000e+01 2.79187920000000e+01 2.92765740000000e+01 2.96957670000000e+01 3.28310840000000e+01 3.34150860000000e+01 3.95579600000000e+01 3.98048100000000e+01 4.02111850000000e+01 4.03765550000000e+01 4.88842380000000e+01 4.90454730000000e+01 5.11681090000000e+01 5.16543210000000e+01 5.18973470000000e+01 5.22482360000000e+01 5.23931070000000e+01 5.26570460000000e+01 5.33940760000000e+01 5.34799140000000e+01 5.88668300000000e+01 5.95349750000000e+01 6.04924980000000e+01 6.28258140000000e+01 6.30800440000000e+01 6.52855940000000e+01 6.71270200000000e+01 6.88332640000000e+01 6.90435270000000e+01 6.90793630000000e+01 7.08656330000000e+01 7.14332420000000e+01 7.20361930000000e+01 7.21957720000000e+01 7.38835100000000e+01 7.44935520000000e+01 7.51955700000000e+01 7.67841180000000e+01 7.91708770000000e+01 7.99268910000000e+01 8.28665080000000e+01 8.36140850000000e+01 8.43259870000000e+01 8.51618750000000e+01 8.54984560000000e+01 8.64041020000000e+01 9.30084510000000e+01 9.40171780000000e+01
7.90831135857306e+00 6.83339000000000e-01 1.40131100000000e+00 2.57252900000000e+00 4.03429900000000e+00 4.29782000000000e+00 4.69646700000000e+00 4.79569000000000e+00 5.15446100000000e+00 5.47626300000000e+00 7.11013100000000e+00 7.51056000000000e+00 7.60547300000000e+00 1.68948040000000e+01 1.77960690000000e+01 2.50996450000000e+01 2.51559810000000e+01 2.73102060000000e+01 2.79685540000000e+01 2.92828000000000e+01 2.96991110000000e+01 3.28322720000000e+01 3.34153280000000e+01 3.94761950000000e+01 3.97215330000000e+01 4.02096870000000e+01 4.03792130000000e+01 4.87531400000000e+01 4.89157600000000e+01 5.12682500000000e+01 5.16355420000000e+01 5.20047750000000e+01 5.22124380000000e+01 5.22955710000000e+01 5.25455440000000e+01 5.32762970000000e+01 5.33724090000000e+01 5.87898240000000e+01 5.94387370000000e+01 6.04607100000000e+01 6.28172300000000e+01 6.30667770000000e+01 6.52744340000000e+01 6.71741150000000e+01 6.89031580000000e+01 6.92414510000000e+01 6.92779770000000e+01 7.08116640000000e+01 7.15691590000000e+01 7.19864730000000e+01 7.23370270000000e+01 7.39971340000000e+01 7.44901170000000e+01 7.52865180000000e+01 7.67862380000000e+01 7.91503700000000e+01 7.99071120000000e+01 8.29265130000000e+01 8.37123220000000e+01 8.43933170000000e+01 8.51927520000000e+01 8.55596970000000e+01 8.64622990000000e+01 9.30479530000000e+01 9.40515510000000e+01
7.91613319363589e+00 6.70183000000000e-01 1.37137600000000e+00 2.57896600000000e+00 4.00068200000000e+00 4.30499700000000e+00 4.68904500000000e+00 4.79383400000000e+00 5.14001600000000e+00 5.45788400000000e+00 7.10682500000000e+00 7.50686800000000e+00 7.58605200000000e+00 1.69978610000000e+01 1.78915150000000e+01 2.51346810000000e+01 2.51917190000000e+01 2.73581850000000e+01 2.80189790000000e+01 2.92891370000000e+01 2.97025130000000e+01 3.28336340000000e+01 3.34157640000000e+01 3.93948530000000e+01 3.96386810000000e+01 4.02078790000000e+01 4.03815480000000e+01 4.86225610000000e+01 4.87866080000000e+01 5.13648000000000e+01 5.16147350000000e+01 5.21051190000000e+01 5.21689660000000e+01 5.22108000000000e+01 5.24372700000000e+01 5.31589060000000e+01 5.32650380000000e+01 5.87055470000000e+01 5.93419300000000e+01 6.04384840000000e+01 6.28117900000000e+01 6.30531670000000e+01 6.52626380000000e+01 6.72195750000000e+01 6.89709490000000e+01 6.94399900000000e+01 6.94771990000000e+01 7.07564750000000e+01 7.17048380000000e+01 7.19358710000000e+01 7.24785820000000e+01 7.41125560000000e+01 7.44862170000000e+01 7.53795810000000e+01 7.67863000000000e+01 7.91309330000000e+01 7.98880100000000e+01 8.29760030000000e+01 8.38066320000000e+01 8.44679950000000e+01 8.52259560000000e+01 8.56211960000000e+01 8.65208470000000e+01 9.30924800000000e+01 9.40900060000000e+01
7.92395502869872e+00 6.56361000000000e-01 1.34081200000000e+00 2.58548200000000e+00 3.96749500000000e+00 4.31230700000000e+00 4.68199900000000e+00 4.79195900000000e+00 5.12630600000000e+00 5.43935300000000e+00 7.10350900000000e+00 7.50233300000000e+00 7.56729300000000e+00 1.71015080000000e+01 1.79876140000000e+01 2.51702360000000e+01 2.52279670000000e+01 2.74068160000000e+01 2.80700660000000e+01 2.92955860000000e+01 2.97059760000000e+01 3.28351820000000e+01 3.34164030000000e+01 3.93139590000000e+01 3.95562720000000e+01 4.02057480000000e+01 4.03835470000000e+01 4.84925080000000e+01 4.86580310000000e+01 5.14553930000000e+01 5.15923320000000e+01 5.20711440000000e+01 5.21544540000000e+01 5.22286110000000e+01 5.23346390000000e+01 5.30427380000000e+01 5.31577610000000e+01 5.86150990000000e+01 5.92448680000000e+01 6.04249210000000e+01 6.28092940000000e+01 6.30396640000000e+01 6.52507100000000e+01 6.72639730000000e+01 6.90371230000000e+01 6.96391620000000e+01 6.96770530000000e+01 7.07002180000000e+01 7.18399060000000e+01 7.18848490000000e+01 7.26202910000000e+01 7.42297750000000e+01 7.44819440000000e+01 7.54749240000000e+01 7.67845200000000e+01 7.91127240000000e+01 7.98697800000000e+01 8.30153230000000e+01 8.38963170000000e+01 8.45496610000000e+01 8.52620930000000e+01 8.56829820000000e+01 8.65797490000000e+01 9.31431030000000e+01 9.41359390000000e+01
